iata,name,city,state,country,lat,long,dst,tz,utc_offset
FZI,Fostoria Metropolitan,Fostoria,OH,USA,41.19083111,-83.39453639,,America/New_York,-4.0
GAS,Garissa Airport,Gallipolis,OH,USA,38.83410833,-82.16342306,U,America/New_York,-4.0
GEO,Cheddi Jagan International Airport,Georgetown,OH,USA,38.88195778,-83.88273278,U,America/New_York,-4.0
GQQ,Galion Municipal Airport,Galion,OH,USA,40.75338889,-82.72380556,A,America/New_York,-4.0
HAO,Butler Co Regional Airport - Hogan Field,Hamilton,OH,USA,39.36448861,-84.52457722,A,America/New_York,-4.0
HOC,Highland County,Hillsboro,OH,USA,39.18875944,-83.53880694,,America/New_York,-4.0
HTW,"Lawrence County Airpark,Inc",Chesapeake,OH,USA,38.41924861,-82.4943225,,America/New_York,-4.0
HZY,Ashtabula County,Ashtabula,OH,USA,41.77797528,-80.69551333,,America/New_York,-4.0
I12,Sidney Municipal,Sidney,OH,USA,40.24127944,-84.15101167,,America/New_York,-4.0
I19,Greene County,Dayton,OH,USA,39.69172639,-83.99023806,,America/New_York,-4.0
I23,Fayette County,Washington Court House,OH,USA,39.57040167,-83.42052444,,America/New_York,-4.0
I40,Richard Downing,Coshocton,OH,USA,40.30918056,-81.85338194,,America/New_York,-4.0
I43,James A Rhodes,Jackson,OH,USA,38.98135194,-82.57785667,,America/New_York,-4.0
I57,Pike County,Waverly,OH,USA,39.16693333,-82.928175,,America/New_York,-4.0
I66,Clinton ,Wilmington,OH,USA,39.50286111,-83.86305556,,America/New_York,-4.0
I67,Cincinnati West,Harrison,OH,USA,39.25894444,-84.77430556,,America/New_York,-4.0
I68,Lebanon-Warren County,Lebanon,OH,USA,39.46217306,-84.25184722,,America/New_York,-4.0
I69,Clermont County,Batavia,OH,USA,39.07839722,-84.21020722,,America/New_York,-4.0
I74,Grimes ,Urbana,OH,USA,40.12928306,-83.7548775,,America/New_York,-4.0
I78,Union County,Marysville,OH,USA,40.22469444,-83.35161111,,America/New_York,-4.0
I86,Perry County,New Lexington,OH,USA,39.69159667,-82.19778583,,America/New_York,-4.0
I95,Hardin County,Kenton,OH,USA,40.61072,-83.64359694,,America/New_York,-4.0
ISZ,Cincinnati-Blue Ash,Cincinnati,OH,USA,39.24669444,-84.38897222,,America/New_York,-4.0
LCK,Rickenbacker International Airport,Columbus,OH,USA,39.81375917,-82.92786472,A,America/New_York,-4.0
LHQ,Fairfield County,Lancaster,OH,USA,39.75564722,-82.65711,,America/New_York,-4.0
LNN,Willoughby Lost Nation Municipal Airport,Willoughby,OH,USA,41.68391667,-81.39030556,A,America/New_York,-4.0
LPR,Lorain Co Regional,Lorain/Elyria,OH,USA,41.34427778,-82.17763889,,America/New_York,-4.0
LUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,OH,USA,39.10334417,-84.41861417,A,America/New_York,-4.0
MFD,Mansfield Lahm Regional Airport,Mansfield,OH,USA,40.82141667,-82.51663889,A,America/New_York,-4.0
MGY,Dayton-Wright Brothers Airport,Dayton,OH,USA,39.58897222,-84.22486111,U,America/New_York,-4.0
MNN,Marion Municipal,Marion,OH,USA,40.61625,-83.06347222,,America/New_York,-4.0
MWO,Hook Field Municipal,Middletown,OH,USA,39.53102778,-84.39527778,,America/New_York,-4.0
OH17,Henry County,Napoleon,OH,USA,41.37427778,-84.06791667,,America/New_York,-4.0
OH21,Huron County,Norwalk,OH,USA,41.24476583,-82.55122722,,America/New_York,-4.0
OH30,Put In Bay,Put In Bay,OH,USA,41.63674333,-82.82833333,,America/New_York,-4.0
OSU,The Ohio State University Airport - Don Scott Field,Columbus,OH,USA,40.07977778,-83.07302778,U,America/New_York,-4.0
OWX,Putnam County,Ottawa,OH,USA,41.0355825,-83.98202444,,America/New_York,-4.0
OXD,Miami University,Oxford,OH,USA,39.50203917,-84.7841425,,America/New_York,-4.0
PCW,Carl R. Keller ,Port Clinton,OH,USA,41.51627778,-82.86869444,,America/New_York,-4.0
PHD,Harry Clever Field,New Philadelphia,OH,USA,40.47091667,-81.41975,A,America/New_York,-4.0
PMH,Greater Portsmouth Regional Airport,Portsmouth,OH,USA,38.84047,-82.84731361,A,America/New_York,-4.0
RZT,Ross County,Chillicothe,OH,USA,39.44136778,-83.02251556,,America/New_York,-4.0
S24,Sandusky Co,Fremont,OH,USA,41.29570556,-83.03723056,,America/New_York,-4.0
SGH,Springfield-Beckley Municipal Airport,Springfield,OH,USA,39.84028194,-83.84015056,A,America/New_York,-4.0
TDZ,Toledo Metcalf,Toledo,OH,USA,41.56487194,-83.48226139,,America/New_York,-4.0
TOL,Toledo Express Airport,Toledo,OH,USA,41.58680556,-83.80783333,A,America/New_York,-4.0
TSO,Carroll County-Tolson,Carrollton,OH,USA,40.56186833,-81.07748611,,America/New_York,-4.0
TZR,Taszár Air Base,Columbus,OH,USA,39.90081778,-83.13719361,A,America/New_York,-4.0
UNI,Union Island International Airport,Athens/Albany,OH,USA,39.21096222,-82.23142583,U,America/New_York,-4.0
USE,Fulton County,Wauseon,OH,USA,41.61033333,-84.12552778,,America/New_York,-4.0
UYF,Madison County,London,OH,USA,39.93272694,-83.46200361,,America/New_York,-4.0
VES,Darke County,Versailles,OH,USA,40.20441667,-84.53191667,,America/New_York,-4.0
VNW,Van Wert County,Van Wert,OH,USA,40.86472222,-84.60944444,,America/New_York,-4.0
VTA,Newark-Heath,Newark,OH,USA,40.024675,-82.46182194,,America/New_York,-4.0
YNG,Youngstown Warren Regional Airport,Youngstown,OH,USA,41.26073556,-80.67909667,A,America/New_York,-4.0
ZZV,Zanesville Municipal Airport,Zanesville,OH,USA,39.94445833,-81.89210528,\N,America/New_York,-4.0
